N_unmapped	287	287	287
N_multimapping	33751	33751	33751
N_noFeature	107507	1008661	111323
N_ambiguous	64643	286	30907
ENSG00000250020.1	0	0	0
ENSG00000153404.14	112	0	112
ENSG00000199540.1	0	0	0
ENSG00000185028.4	1	1	0
ENSG00000261434.1	0	0	0
ENSG00000164366.4	398	0	398
ENSG00000260774.1	11	0	11
ENSG00000073578.17	253	0	253
ENSG00000286001.1	5	0	5
ENSG00000248925.1	2	0	2
ENSG00000249915.8	261	0	261
ENSG00000288622.1	0	0	0
ENSG00000250848.1	21	21	0
ENSG00000063438.19	56	0	56
ENSG00000214278.4	2	2	0
ENSG00000250645.1	10	0	10
ENSG00000221990.4	52	8	44
ENSG00000180104.16	1956	131	2080
ENSG00000188242.4	6	6	0
ENSG00000066230.12	23	51	5
ENSG00000225138.8	111	0	144
ENSG00000250385.2	0	0	0
ENSG00000264233.1	0	0	0
ENSG00000249650.1	0	0	0
ENSG00000112877.8	160	1	172
ENSG00000171368.12	18	24	7
ENSG00000271781.1	12	0	12
ENSG00000206077.13	0	0	0
ENSG00000249908.2	0	0	0
ENSG00000285522.1	0	0	0
ENSG00000188818.12	27	0	27
ENSG00000247872.2	0	0	0
ENSG00000028310.18	1716	13	1704
ENSG00000071539.14	1986	0	1987
ENSG00000287600.1	15	14	1
ENSG00000248949.1	1	0	1
ENSG00000250173.1	0	0	0
ENSG00000215246.5	0	0	0
ENSG00000272347.1	0	0	0
ENSG00000145506.14	0	0	0
ENSG00000113504.21	179	0	179
ENSG00000263834.1	1	0	1
ENSG00000249201.2	0	0	0
ENSG00000174358.16	0	0	0
ENSG00000164363.10	0	0	0
ENSG00000287486.1	1	4	0
ENSG00000164362.21	27	0	30
ENSG00000263670.1	0	0	0
ENSG00000049656.14	3834	1	3833
ENSG00000286388.1	80	0	80
ENSG00000250584.3	3	2	1
ENSG00000248951.2	0	0	0
ENSG00000279908.1	0	0	0
ENSG00000142319.18	1	0	1
ENSG00000153395.10	1333	0	1333
ENSG00000273742.1	0	0	0
ENSG00000251532.1	0	0	0
ENSG00000185986.12	17	0	17
ENSG00000271119.1	2	2	0
ENSG00000248126.1	1	1	0
ENSG00000188002.10	27	0	27
ENSG00000232615.4	21	0	21
ENSG00000288549.1	0	0	0
ENSG00000263746.1	0	0	0
ENSG00000260066.1	0	0	0
ENSG00000171421.13	639	0	639
ENSG00000145494.12	732	1	731
ENSG00000249966.1	0	0	0
ENSG00000250417.1	0	0	0
ENSG00000279222.1	0	0	0
ENSG00000113430.10	0	0	0
ENSG00000249116.1	0	0	0
ENSG00000249326.1	0	0	0
