N_unmapped	1352	1352	1352
N_multimapping	53262	53262	53262
N_noFeature	134023	1496491	139124
N_ambiguous	99345	290	48478
ENSG00000250020.1	0	0	0
ENSG00000153404.14	30	3	27
ENSG00000199540.1	0	0	0
ENSG00000185028.4	0	0	0
ENSG00000261434.1	0	0	0
ENSG00000164366.4	517	0	517
ENSG00000260774.1	19	0	19
ENSG00000073578.17	338	0	338
ENSG00000286001.1	0	0	2
ENSG00000248925.1	0	2	0
ENSG00000249915.8	262	0	262
ENSG00000288622.1	0	0	0
ENSG00000250848.1	22	22	0
ENSG00000063438.19	49	0	49
ENSG00000214278.4	4	4	0
ENSG00000250645.1	5	0	5
ENSG00000221990.4	65	0	65
ENSG00000180104.16	1845	191	1936
ENSG00000188242.4	1	1	0
ENSG00000066230.12	7	14	0
ENSG00000225138.8	53	0	60
ENSG00000250385.2	0	0	0
ENSG00000264233.1	0	0	0
ENSG00000249650.1	0	0	0
ENSG00000112877.8	182	1	183
ENSG00000171368.12	25	15	12
ENSG00000271781.1	24	0	24
ENSG00000206077.13	0	0	0
ENSG00000249908.2	1	1	0
ENSG00000285522.1	0	0	0
ENSG00000188818.12	32	0	32
ENSG00000247872.2	0	0	0
ENSG00000028310.18	1835	11	1824
ENSG00000071539.14	3541	0	3541
ENSG00000287600.1	20	19	1
ENSG00000248949.1	0	0	0
ENSG00000250173.1	0	0	0
ENSG00000215246.5	0	0	0
ENSG00000272347.1	0	0	0
ENSG00000145506.14	0	0	0
ENSG00000113504.21	378	0	378
ENSG00000263834.1	0	0	0
ENSG00000249201.2	0	0	0
ENSG00000174358.16	0	0	0
ENSG00000164363.10	0	0	0
ENSG00000287486.1	0	12	0
ENSG00000164362.21	54	0	66
ENSG00000263670.1	0	0	0
ENSG00000049656.14	4440	3	4437
ENSG00000286388.1	62	0	62
ENSG00000250584.3	0	0	0
ENSG00000248951.2	0	0	0
ENSG00000279908.1	0	0	0
ENSG00000142319.18	0	0	0
ENSG00000153395.10	1593	0	1593
ENSG00000273742.1	0	0	0
ENSG00000251532.1	0	0	0
ENSG00000185986.12	13	0	13
ENSG00000271119.1	7	7	0
ENSG00000248126.1	0	0	0
ENSG00000188002.10	44	0	44
ENSG00000232615.4	20	0	20
ENSG00000288549.1	0	0	0
ENSG00000263746.1	0	0	0
ENSG00000260066.1	0	0	0
ENSG00000171421.13	754	0	754
ENSG00000145494.12	869	0	869
ENSG00000249966.1	0	0	0
ENSG00000250417.1	0	0	0
ENSG00000279222.1	0	0	0
ENSG00000113430.10	0	0	0
ENSG00000249116.1	0	0	0
ENSG00000249326.1	0	0	0
ENSG00000288108.1	0	0	0
ENSG00000248994.2	0	0	0
ENSG00000248597.2	0	0	0
ENSG00000249731.1	0	0	0
ENSG00000201026.1	0	0	0
ENSG00000275733.1	0	0	0
ENSG00000281560.1	0	0	0
ENSG00000259757.1	0	0	0
ENSG00000170561.13	0	0	0
ENSG00000186493.13	0	0	0
ENSG00000249541.1	2	0	2
ENSG00000248137.1	0	0	0
ENSG00000248736.3	0	0	0
ENSG00000249808.3	0	0	0
ENSG00000248118.2	0	0	0
ENSG00000249830.1	0	0	0
ENSG00000250716.1	0	0	0
ENSG00000170549.4	0	0	0
ENSG00000259603.1	0	0	0
ENSG00000248962.1	0	0	0
ENSG00000249994.1	0	0	0
ENSG00000250921.2	0	0	0
ENSG00000260763.1	3	0	3
ENSG00000248973.3	0	0	0
ENSG00000231291.3	0	0	0
ENSG00000251371.1	0	0	0
ENSG00000249521.1	0	0	0
ENSG00000248311.1	0	0	0
ENSG00000249941.1	0	0	0
ENSG00000251506.1	0	0	0
ENSG00000250481.2	1	0	1
ENSG00000215231.8	0	0	0
ENSG00000251426.1	0	0	0
ENSG00000250529.1	0	0	0
ENSG00000223007.1	0	0	0
ENSG00000250579.2	0	0	0
ENSG00000145536.15	304	0	304
ENSG00000250866.1	0	0	0
ENSG00000251568.1	1	0	1
ENSG00000286753.1	17	0	17
ENSG00000248729.1	1	0	1
ENSG00000250808.1	3	0	3
ENSG00000251476.2	0	0	0
ENSG00000164151.12	5523	0	5523
ENSG00000286986.1	0	0	0
ENSG00000261037.1	1	0	1
ENSG00000259861.1	0	0	0
ENSG00000278913.1	0	0	0
ENSG00000250730.2	0	0	0
ENSG00000250490.1	0	0	0
ENSG00000133398.4	1171	1	1170
ENSG00000287031.1	0	0	0
ENSG00000215218.4	0	0	0
ENSG00000271230.1	0	0	0
ENSG00000250056.8	5	332	0
ENSG00000037474.15	6817	1	7143
ENSG00000145545.12	959	0	959
ENSG00000248677.2	1	1	0
ENSG00000112941.14	1736	0	1736
ENSG00000251365.4	46	0	46
